run_id,dataset_key,dataset_name,target_column,scenario_family,missingness_type,mcar_scope,mar_dependency_column,mnar_driver_column,mcar_global_excluded_columns,rate_pct,seed,method_family,method_key,method_name,model_key,model_name,include_in_primary_leaderboard,include_in_secondary_full_matrix
R000593,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,303,classical,dae,DAE,,,True,False
R000589,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,303,classical,meanmode,Mean/Mode,,,True,False
R000590,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,303,classical,medianmode,Median/Mode,,,True,False
R000591,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,303,classical,mice,MICE,,,True,False
R000592,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,303,classical,missforest,MissForest,,,True,False
R000598,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,404,classical,dae,DAE,,,True,False
R000594,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,404,classical,meanmode,Mean/Mode,,,True,False
R000595,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,404,classical,medianmode,Median/Mode,,,True,False
R000596,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,404,classical,mice,MICE,,,True,False
R000597,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,404,classical,missforest,MissForest,,,True,False
R000603,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,505,classical,dae,DAE,,,True,False
R000599,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,505,classical,meanmode,Mean/Mode,,,True,False
R000600,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,505,classical,medianmode,Median/Mode,,,True,False
R000601,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,505,classical,mice,MICE,,,True,False
R000602,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,505,classical,missforest,MissForest,,,True,False
R000617,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,42,classical,dae,DAE,,,True,False
R000613,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,42,classical,meanmode,Mean/Mode,,,True,False
R000614,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,42,classical,medianmode,Median/Mode,,,True,False
R000615,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,42,classical,mice,MICE,,,True,False
R000616,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,42,classical,missforest,MissForest,,,True,False
R000622,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,202,classical,dae,DAE,,,True,False
R000618,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,202,classical,meanmode,Mean/Mode,,,True,False
R000619,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,202,classical,medianmode,Median/Mode,,,True,False
R000620,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,202,classical,mice,MICE,,,True,False
R000621,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,202,classical,missforest,MissForest,,,True,False
R000627,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,303,classical,dae,DAE,,,True,False
R000623,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,303,classical,meanmode,Mean/Mode,,,True,False
R000624,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,303,classical,medianmode,Median/Mode,,,True,False
R000625,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,303,classical,mice,MICE,,,True,False
R000626,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,303,classical,missforest,MissForest,,,True,False
R000632,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,404,classical,dae,DAE,,,True,False
R000628,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,404,classical,meanmode,Mean/Mode,,,True,False
R000629,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,404,classical,medianmode,Median/Mode,,,True,False
R000630,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,404,classical,mice,MICE,,,True,False
R000631,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,404,classical,missforest,MissForest,,,True,False
R000637,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,505,classical,dae,DAE,,,True,False
R000633,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,505,classical,meanmode,Mean/Mode,,,True,False
R000634,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,505,classical,medianmode,Median/Mode,,,True,False
R000635,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,505,classical,mice,MICE,,,True,False
R000636,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,505,classical,missforest,MissForest,,,True,False
R000651,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,42,classical,dae,DAE,,,True,False
R000647,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,42,classical,meanmode,Mean/Mode,,,True,False
R000648,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,42,classical,medianmode,Median/Mode,,,True,False
R000649,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,42,classical,mice,MICE,,,True,False
R000650,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,42,classical,missforest,MissForest,,,True,False
R000656,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,202,classical,dae,DAE,,,True,False
R000652,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,202,classical,meanmode,Mean/Mode,,,True,False
R000653,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,202,classical,medianmode,Median/Mode,,,True,False
R000654,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,202,classical,mice,MICE,,,True,False
R000655,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,202,classical,missforest,MissForest,,,True,False
R000661,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,303,classical,dae,DAE,,,True,False
R000657,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,303,classical,meanmode,Mean/Mode,,,True,False
R000658,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,303,classical,medianmode,Median/Mode,,,True,False
R000659,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,303,classical,mice,MICE,,,True,False
R000660,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,303,classical,missforest,MissForest,,,True,False
R000666,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,404,classical,dae,DAE,,,True,False
R000662,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,404,classical,meanmode,Mean/Mode,,,True,False
R000663,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,404,classical,medianmode,Median/Mode,,,True,False
R000664,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,404,classical,mice,MICE,,,True,False
R000665,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,404,classical,missforest,MissForest,,,True,False
R000671,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,505,classical,dae,DAE,,,True,False
R000667,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,505,classical,meanmode,Mean/Mode,,,True,False
R000668,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,505,classical,medianmode,Median/Mode,,,True,False
R000669,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,505,classical,mice,MICE,,,True,False
R000670,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,505,classical,missforest,MissForest,,,True,False
R000685,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,42,classical,dae,DAE,,,True,False
R000681,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,42,classical,meanmode,Mean/Mode,,,True,False
R000682,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,42,classical,medianmode,Median/Mode,,,True,False
R000683,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,42,classical,mice,MICE,,,True,False
R000684,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,42,classical,missforest,MissForest,,,True,False
R000690,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,202,classical,dae,DAE,,,True,False
R000686,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,202,classical,meanmode,Mean/Mode,,,True,False
R000687,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,202,classical,medianmode,Median/Mode,,,True,False
R000688,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,202,classical,mice,MICE,,,True,False
R000689,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,202,classical,missforest,MissForest,,,True,False
R000695,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,303,classical,dae,DAE,,,True,False
R000691,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,303,classical,meanmode,Mean/Mode,,,True,False
R000692,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,303,classical,medianmode,Median/Mode,,,True,False
R000693,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,303,classical,mice,MICE,,,True,False
R000694,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,303,classical,missforest,MissForest,,,True,False
R000700,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,404,classical,dae,DAE,,,True,False
R000696,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,404,classical,meanmode,Mean/Mode,,,True,False
R000697,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,404,classical,medianmode,Median/Mode,,,True,False
R000698,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,404,classical,mice,MICE,,,True,False
R000699,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,404,classical,missforest,MissForest,,,True,False
R000705,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,505,classical,dae,DAE,,,True,False
R000701,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,505,classical,meanmode,Mean/Mode,,,True,False
R000702,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,505,classical,medianmode,Median/Mode,,,True,False
R000703,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,505,classical,mice,MICE,,,True,False
R000704,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,505,classical,missforest,MissForest,,,True,False
R000719,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,42,classical,dae,DAE,,,True,False
R000715,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,42,classical,meanmode,Mean/Mode,,,True,False
R000716,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,42,classical,medianmode,Median/Mode,,,True,False
R000717,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,42,classical,mice,MICE,,,True,False
R000718,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,42,classical,missforest,MissForest,,,True,False
R000724,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,202,classical,dae,DAE,,,True,False
R000720,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,202,classical,meanmode,Mean/Mode,,,True,False
R000721,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,202,classical,medianmode,Median/Mode,,,True,False
R000722,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,202,classical,mice,MICE,,,True,False
R000723,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,202,classical,missforest,MissForest,,,True,False
R000729,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,303,classical,dae,DAE,,,True,False
R000725,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,303,classical,meanmode,Mean/Mode,,,True,False
R000726,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,303,classical,medianmode,Median/Mode,,,True,False
R000727,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,303,classical,mice,MICE,,,True,False
R000728,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,303,classical,missforest,MissForest,,,True,False
R000734,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,404,classical,dae,DAE,,,True,False
R000730,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,404,classical,meanmode,Mean/Mode,,,True,False
R000731,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,404,classical,medianmode,Median/Mode,,,True,False
R000732,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,404,classical,mice,MICE,,,True,False
R000733,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,404,classical,missforest,MissForest,,,True,False
R000739,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,505,classical,dae,DAE,,,True,False
R000735,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,505,classical,meanmode,Mean/Mode,,,True,False
R000736,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,505,classical,medianmode,Median/Mode,,,True,False
R000737,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,505,classical,mice,MICE,,,True,False
R000738,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,505,classical,missforest,MissForest,,,True,False
R000753,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,42,classical,dae,DAE,,,True,False
R000749,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,42,classical,meanmode,Mean/Mode,,,True,False
R000750,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,42,classical,medianmode,Median/Mode,,,True,False
R000751,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,42,classical,mice,MICE,,,True,False
R000752,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,42,classical,missforest,MissForest,,,True,False
R000758,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,202,classical,dae,DAE,,,True,False
R000754,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,202,classical,meanmode,Mean/Mode,,,True,False
R000755,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,202,classical,medianmode,Median/Mode,,,True,False
R000756,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,202,classical,mice,MICE,,,True,False
R000757,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,202,classical,missforest,MissForest,,,True,False
R000763,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,303,classical,dae,DAE,,,True,False
R000759,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,303,classical,meanmode,Mean/Mode,,,True,False
R000760,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,303,classical,medianmode,Median/Mode,,,True,False
R000761,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,303,classical,mice,MICE,,,True,False
R000762,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,303,classical,missforest,MissForest,,,True,False
R000768,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,404,classical,dae,DAE,,,True,False
R000764,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,404,classical,meanmode,Mean/Mode,,,True,False
R000765,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,404,classical,medianmode,Median/Mode,,,True,False
R000766,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,404,classical,mice,MICE,,,True,False
R000767,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,404,classical,missforest,MissForest,,,True,False
R000773,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,505,classical,dae,DAE,,,True,False
R000769,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,505,classical,meanmode,Mean/Mode,,,True,False
R000770,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,505,classical,medianmode,Median/Mode,,,True,False
R000771,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,505,classical,mice,MICE,,,True,False
R000772,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,505,classical,missforest,MissForest,,,True,False
R000787,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,42,classical,dae,DAE,,,True,False
R000783,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,42,classical,meanmode,Mean/Mode,,,True,False
R000784,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,42,classical,medianmode,Median/Mode,,,True,False
R000785,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,42,classical,mice,MICE,,,True,False
R000786,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,42,classical,missforest,MissForest,,,True,False
R000792,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,202,classical,dae,DAE,,,True,False
R000788,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,202,classical,meanmode,Mean/Mode,,,True,False
R000789,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,202,classical,medianmode,Median/Mode,,,True,False
R000790,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,202,classical,mice,MICE,,,True,False
R000791,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,202,classical,missforest,MissForest,,,True,False
R000797,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,303,classical,dae,DAE,,,True,False
R000793,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,303,classical,meanmode,Mean/Mode,,,True,False
R000794,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,303,classical,medianmode,Median/Mode,,,True,False
R000795,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,303,classical,mice,MICE,,,True,False
R000796,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,303,classical,missforest,MissForest,,,True,False
R000802,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,404,classical,dae,DAE,,,True,False
R000798,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,404,classical,meanmode,Mean/Mode,,,True,False
R000799,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,404,classical,medianmode,Median/Mode,,,True,False
R000800,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,404,classical,mice,MICE,,,True,False
R000801,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,404,classical,missforest,MissForest,,,True,False
R000807,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,505,classical,dae,DAE,,,True,False
R000803,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,505,classical,meanmode,Mean/Mode,,,True,False
R000804,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,505,classical,medianmode,Median/Mode,,,True,False
R000805,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,505,classical,mice,MICE,,,True,False
R000806,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,505,classical,missforest,MissForest,,,True,False
